date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2019-05-21 17:38:00,just_Atlant,just_Atlant,0,0,0,"Мне флуоксетин выписал мой знакомый (клиент, я его тренировал неск. лет) дядька. Невролог, кандидат наук медицинских. Шикарный дядька. Мы с ним так зарубались насчет физиологии спортивной Один раз чуть до драки не дошло ",,,,1130890498242220032,https://twitter.com/just_Atlant/status/1130890498242220032
2019-05-21 17:24:38,just_Atlant,XPEH_BAM_,2,0,0,"Ого... флуоксетин с алкоголем не стоит... с наркотиками тем более... Мне он понравился. Было такое безразличие ко всему. Нужно 16 дней без выходных работать и похер Мне бы такое когда я в аспирантуре учился. А то я бросил к куям, не вынесла психика.",,,,1130887134032924677,https://twitter.com/just_Atlant/status/1130887134032924677
2019-05-21 17:09:33,just_Atlant,XPEH_BAM_,2,0,1,"Да, нет интересно просто. Я разные принимал флуоксетин, циталопрам, эсциталопрам, сейчас бринтелликс принимаю. С ними тоже бухать нельзя, но я бухал кроме флуоксетина с ним правда нельзя, а то познакомишься с веселыми ребятами - токсикологами ",,,,1130883338498203650,https://twitter.com/just_Atlant/status/1130883338498203650
2019-05-20 20:26:07,withoutnvme,,3,20,115,"Фенибут, атаракс, феназепам, амитриптилин, моклобемид, флуоксетин, бупропион, грандаксин, валокордин, иксел, адаптол, пантогам, тенотен, афобазол, дормиплант, валосердин, валемидин, триптофан, персен, ново-пассит, глицин, пустырник. Сохраняйте спокойствие, сохраняйте себя.",,,,1130570419688411136,https://twitter.com/withoutnvme/status/1130570419688411136
2019-05-20 15:10:57,neoaltyn,,1,0,0,"Все ещё хочу купить флуоксетин, фуросемид и бисакодил, пить только кофе и больше ничего:)",,,,1130491104615444480,https://twitter.com/neoaltyn/status/1130491104615444480
2019-05-20 13:12:16,mandarin_mafia,easinetrue,1,0,1,"флуоксетин ищу.....",,,,1130461237698007040,https://twitter.com/mandarin_mafia/status/1130461237698007040
2019-05-20 05:04:52,niflheymr,mamblx,0,0,1,"Как вариант ещё флуоксетин, он не такой эффективный как амф, но зато дешевый",,,,1130338576972046336,https://twitter.com/niflheymr/status/1130338576972046336
2019-05-19 19:30:22,yoko_____ono,axclever,0,0,0,"Флуоксетин в массы! (мне в кармашки)",,,,1130193999275483137,https://twitter.com/yoko_____ono/status/1130193999275483137
2019-05-19 19:18:52,axclever,,4,0,59,"Сегодня я ходил гулять по Киеву и был в хорошем настроении. Торжественно заявляю: Флуоксетин – это лучшее что есть в моей жизни. ",,,,1130191108292657153,https://twitter.com/axclever/status/1130191108292657153
2019-05-18 20:41:33,a2chru,,0,0,0,"Привет анон, выручай. На эмоциях сдал свою дурочку в психушку, диагностирована деперсонализация, мешает антидепрессанты флуоксетин с алкаголем, от чего текет чердак и начинает творить ебалу, впадает в истерики. Сейчас жалею. Могу ли забрать ее? Нужно ли? ",,,,1129849525768806400,https://twitter.com/a2chru/status/1129849525768806400
2019-05-18 20:33:31,oduvanc97434768,,1,0,11,"Мне очень интересно, есть ли тут кто-то, кто принимал флуоксетин? Если да, то что можете об этом сказать?",,,,1129847504726646785,https://twitter.com/oduvanc97434768/status/1129847504726646785
2019-05-18 14:31:25,noneynn,Dinozavrr,1,0,0,"Тогда уж флуоксетин)",,,,1129756381207310337,https://twitter.com/noneynn/status/1129756381207310337
2019-05-18 11:39:44,fortepiador,,0,0,3,"потом я сказала что я не могу нормально есть потому что мои антидепрессанты перебивают аппетит и знаете че она сказала) - та не, антидепрессанты не могут перебивать аппетит, они наоборот его повышают) слушать меня она конечно же не стала для справки: я принимаю флуоксетин ",,,,1129713175098744832,https://twitter.com/fortepiador/status/1129713175098744832
2019-05-18 11:23:26,haalborgen,yaspersen,1,0,0,"Ага, флуоксетин прикольный. :-) А спите как, хорошо?",,,,1129709071840534528,https://twitter.com/haalborgen/status/1129709071840534528
2019-05-18 11:13:12,yaspersen,haalborgen,1,0,0,"Да я вас больше скажу, я уже была у такого специалиста и прошла курс флуоксетин. Конечно помог на время))но проблема никуда не делась,в образ жизни ещё год не сменить.))Ну тогда практики расслабления мне в помощь.",,,,1129706497938776064,https://twitter.com/yaspersen/status/1129706497938776064
2019-05-17 16:10:02,gardelevi,anna_berten,0,0,1,"«Успех - это блевать и получать от этого пользу.» Я вас поняла, флуоксетин уже заказываю",,,,1129418811285880832,https://twitter.com/gardelevi/status/1129418811285880832
2019-05-17 15:40:24,a2chru,,0,0,0,"Привет анон Пожалуйста подскажи аптеки в Нижнем Новгороде где продадут антидепрессанты без рецепта феназепам, лирика, Амитриптилин, Моклобемид, Флуоксетин ",,,,1129411351099650048,https://twitter.com/a2chru/status/1129411351099650048
2019-05-17 11:05:39,tibetanshark,,0,0,0,"морда кирпичом и уверенный вид - и флуоксетин без рецепта у меня в кармашке ",,,,1129342209990504451,https://twitter.com/tibetanshark/status/1129342209990504451
2019-05-16 16:00:59,mrRuslanio,pol_Isabella,1,0,1,"А можно ещё какой-нибудь жосткий препарат (типа флуоксетин или антидепрессант какой) в рамках акции продавать без рецепта, верно?))",,,,1129054144650711041,https://twitter.com/mrRuslanio/status/1129054144650711041
2019-05-16 01:17:10,virtulis,kurganchikova,1,0,1,"Зависит. Флуоксетин у меня отлично мешался годами без особой разницы. С бупропионом сначала просто разносило от пары бокалов, а щас как-то совсем хреново, не советую.",,,,1128831724652322816,https://twitter.com/virtulis/status/1128831724652322816
